time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc
11271.477,2.1112989035288607,1.9887472260815118,1.5603373050689697,-0.0021537981787585533,0.44442657905004146,0.20006569015759873,1.9998877048492432,1.9790822267532349,,0.007180384825915098,0.42098164558410645,0.21052636206150055,-0.004089084256197891,0.11175485131836796,-0.060419624647431114,0.44397959659526964,0.421042889357,0.4279984586676045,0.404784692667668
11271.496,2.11122581806267,1.9975751724467412,1.5603373050689697,-0.0036542733097805337,0.44139731829198176,0.1999642671224429,1.9998877048492432,1.9790822267532349,,0.007180384825915098,0.42098164558410645,0.21052636206150055,-0.01246115243001733,0.11217345574807232,-0.06441890998960353,0.44095196113767904,0.421042889357,0.42424782526213956,0.39773411896770094
11271.518,2.111118776609273,2.0063552703469743,1.5708636045455933,-0.005097212066369185,0.41809989999834946,0.19105447540672543,1.999900460243225,2.0001344680786133,,-0.0002944793086498976,0.4210451543331146,0.21052637696266174,0.00023358909298769846,0.11139191044369443,-0.05790475449664356,0.41769286101122677,0.42104524374,0.43054763636529786,0.4065205159205909
11271.536,2.1109722913652833,2.0151018696714385,1.576337218284607,-0.007709749683582252,0.4603473328608956,0.2108035577721663,1.9998928308486938,2.0110816955566406,,-0.0002944793086498976,0.4210451543331146,0.21052637696266174,0.0028675430294272473,0.1111151904356206,-0.05643640835535013,0.459940999662978,0.42104524374,0.42732915494184487,0.41181426224446405
11271.561,2.110788797851107,2.0238429608757533,1.5813899040222168,-0.009174675708622647,0.43705456020620387,0.20100977132544215,1.999884843826294,2.021186590194702,,-0.0016834217822179198,0.4210394322872162,0.21052636206150055,-0.005419939350375194,0.11149614184976678,-0.06045660378194673,0.4367081392106501,0.42104279995,0.42510258000838175,0.4031451359502016
11271.577,2.110574501285065,2.0325568847249884,1.5813899040222168,-0.010204598383508996,0.41494875474877074,0.19225588032994825,1.999884843826294,2.021186590194702,,-0.0016834217822179198,0.4210394322872162,0.21052636206150055,-0.003596620977353698,0.11121397476752114,-0.059441291531039164,0.41464562673314326,0.42104279995,0.4296291138568949,0.4026135927380707
11271.597,2.1103338368978766,2.0412428677662,1.5813899040222168,-0.012033219359168143,0.434299152051089,0.2035651525923307,1.999884843826294,2.021186590194702,,-0.0016834217822179198,0.4210394322872162,0.21052636206150055,-0.011823768462912687,0.11163078804651921,-0.06351259458297465,0.43399809186350014,0.42104279995,0.4269595384957392,0.3972408069712858
11271.617,2.110066858511466,2.0499115575599243,1.5919162034988403,-0.014051494021429519,0.456246831243066,0.21546970683793426,1.9994544982910156,2.042234420776367,,-0.009156404994428158,0.42094624042510986,0.21052637696266174,0.0009874089364865718,0.110874062279346,-0.05708021953632203,0.455950217734874,0.421045809984,0.42374997418983107,0.4095318500398466
11271.64,2.1097677441235616,2.058571199333506,1.5971794128417969,-0.013004973387589614,0.37650616408138976,0.17699962557763735,1.9992256164550781,2.052757978439331,,-0.009156404994428158,0.42094624042510986,0.21052637696266174,0.0032906067274069643,0.11064595534408529,-0.055888001581514635,0.37630141237335013,0.421045809984,0.4373485752149282,0.4052959418960293
11271.656,2.1094278344965574,2.067216548006195,1.5971794128417969,-0.01999468393949264,0.5085499218736891,0.23791227981679253,1.9992256164550781,2.052757978439331,,-0.009156404994428158,0.42094624042510986,0.21052637696266174,-0.004904379042418841,0.11103839949040084,-0.05993251033879132,0.5083803629621293,0.421045809984,0.4274140661751414,0.4086089592809624
11271.677,2.1090329768445804,2.075886266827556,1.6024425029754639,-0.01974288260021459,0.4334859410980313,0.19946038224962576,1.9989957809448242,2.063281774520874,,-0.010544872842729092,0.42091110348701477,0.21052636206150055,-0.0026297455718165778,0.11072552617178222,-0.058658627849841105,0.43350006712491657,0.421043157578,0.42660964637585713,0.4042700645854689
11271.696,2.108595171175353,2.084573984067795,1.6024425029754639,-0.02189028346090096,0.4343858620024617,0.19877873852074607,1.9989957809448242,2.063281774520874,,-0.010544872842729092,0.42091110348701477,0.21052636206150055,-0.010879877889488474,0.11111711291877364,-0.0626342026203428,0.4345174774003559,0.421043157578,0.42403497442317734,0.3975079204638111
11271.717,2.1081283420336625,2.093235742013164,1.612968921661377,-0.023341457084004133,0.4330878972590048,0.19981115486337359,1.9981223344802856,2.084315776824951,,-0.01801728829741478,0.420660138130188,0.21052637696266174,0.0019166983168253035,0.1103504134308287,-0.05610400703178442,0.4332883639864372,0.421045809984,0.4281575143423452,0.4081420238688852
