time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc,kx,ky,kt,accuracy,cost
27979.518,-1.408165632538449,0.510615710769724,-0.7485321203814905,0.31879059399335075,-0.3010464759277723,0.21185000076829724,-1.3610787391662598,0.5346757769584656,,0.3069884181022644,-0.28816530108451843,0.21052762866020203,0.017318213016410438,0.049961403206563185,0.016206791981852042,0.438456659279955,0.421047657728,0.4313032202916011,0.4384448839943206,0.5954625060879509,9.982612252364746,2.6260328850929673,98.26667022705078,0.010731009924340035
27979.669,-1.3179030276429469,0.43112791229709707,-0.6906378904925745,0.33369889388041923,-0.28187187566838,0.21425225595746666,-1.2739940881729126,0.45839712023735046,,0.3245646357536316,-0.2682150900363922,0.21052762866020203,0.015723068115813345,0.0492380929372514,0.015319201181801856,0.4368097394787444,0.421048134565,0.4303712260755727,0.4343867885978428,0.5961698050960337,9.980881052969274,2.6258173942745735,98.26667022705078,0.010343726527606614
27979.819,-1.3179030276429469,0.43112791229709707,-0.6906378904925745,0.33369889388041923,-0.28187187566838,0.21425225595746666,-1.2739940881729126,0.45839712023735046,,0.3245646357536316,-0.2682150900363922,0.21052762866020203,0.015723068115813345,0.0492380929372514,0.015319201181801856,0.4368097394787444,0.421048134565,0.4303712260755727,0.4343867885978428,0.5961698050960337,9.980881052969274,2.6258173942745735,98.26667022705078,0.010343726527606614
27979.97,-1.2247973844100328,0.3577243031438075,-0.63800555864443,0.3447023559798797,-0.25702435856386263,0.21492724624402063,-1.1911894083023071,0.39342981576919556,,0.3382243514060974,-0.250777930021286,0.21052631735801697,0.005292642553594944,0.0487480012379901,0.008992379949597229,0.4299696681629003,0.421052575111,0.42419424034199416,0.4252911970438611,0.5968314418642132,9.978754656980453,2.6255712490353047,98.26667022705078,0.00967094948916492
27980.119,-1.2247973844100328,0.3577243031438075,-0.63800555864443,0.3447023559798797,-0.25702435856386263,0.21492724624402063,-1.1911894083023071,0.39342981576919556,,0.3382243514060974,-0.250777930021286,0.21052631735801697,0.005292642553594944,0.0487480012379901,0.008992379949597229,0.4299696681629003,0.421052575111,0.42419424034199416,0.4252911970438611,0.5968314418642132,9.978754656980453,2.6255712490353047,98.26667022705078,0.00967094948916492
27980.268,-1.1287529101345017,0.2905542553926551,-0.5748480002032679,0.35528342823887354,-0.2332038777025146,0.21081051296341394,-1.0874143838882446,0.3214500844478607,,0.3533780574798584,-0.22893069684505463,0.21052631735801697,0.017264017301853018,0.04863516949515334,0.013026986434036547,0.4249723020563578,0.421052634716,0.4313321340609258,0.4292254408134554,0.5975784216404793,9.976330730334928,2.625302625294276,98.26667022705078,0.01004805917912723
27980.419,-1.1287529101345017,0.2905542553926551,-0.5748480002032679,0.35528342823887354,-0.2332038777025146,0.21081051296341394,-1.0874143838882446,0.3214500844478607,,0.3533780574798584,-0.22893069684505463,0.21052631735801697,0.017264017301853018,0.04863516949515334,0.013026986434036547,0.4249723020563578,0.421052634716,0.4313321340609258,0.4292254408134554,0.5975784216404793,9.976330730334928,2.625302625294276,98.26667022705078,0.01004805917912723
27980.57,-1.0287544558642132,0.22923337651179432,-0.5169532934771937,0.37216548066976585,-0.21564237999796246,0.21243621945831206,-0.9884318709373474,0.2614048719406128,,0.36493241786956787,-0.21001452207565308,0.21052762866020203,0.01855265492982289,0.04813226535667848,0.012510590800421162,0.43012247659629155,0.421048402786,0.43211482484923264,0.4264853683089267,0.5983481965276061,9.973623534999726,2.62502847395039,98.26667022705078,0.009877136178106417
27980.719,-1.0287544558642132,0.22923337651179432,-0.5169532934771937,0.37216548066976585,-0.21564237999796246,0.21243621945831206,-0.9884318709373474,0.2614048719406128,,0.36493241786956787,-0.21001452207565308,0.21052762866020203,0.01855265492982289,0.04813226535667848,0.012510590800421162,0.43012247659629155,0.421048402786,0.43211482484923264,0.4264853683089267,0.5983481965276061,9.973623534999726,2.62502847395039,98.26667022705078,0.009877136178106417
27980.871,-0.9230271176174426,0.17284061043871635,-0.45905858675111944,0.3911016532771744,-0.19668245638105625,0.20807197424210716,-0.8861643671989441,0.2071494460105896,,0.3774506747722626,-0.18655797839164734,0.2105226069688797,0.017227358288716327,0.04731993969888956,0.013061845082831924,0.43776388396117827,0.421037882566,0.4313214489410709,0.42361496764903556,0.5990988433295693,9.970778227663823,2.624736286210402,98.26667022705078,0.00954352870087941
27981.018,-0.8140446584268175,0.12227398293604608,-0.4064267317401331,0.3977199941115783,-0.16994586084074775,0.21071704051014256,-0.7906596064567566,0.16292151808738708,,0.3867526650428772,-0.16645626723766327,0.21052631735801697,0.00504363851421687,0.046622360301253093,0.007881079728066787,0.43248376154009,0.421052634716,0.42406443571668745,0.41491449142152925,0.599762783995562,9.967836262853062,2.6244189350009424,98.26667022705078,0.008825605619757782
27981.17,-0.8140446584268175,0.12227398293604608,-0.4064267317401331,0.3977199941115783,-0.16994586084074775,0.21071704051014256,-0.7906596064567566,0.16292151808738708,,0.3867526650428772,-0.16645626723766327,0.21052631735801697,0.00504363851421687,0.046622360301253093,0.007881079728066787,0.43248376154009,0.421052634716,0.42406443571668745,0.41491449142152925,0.599762783995562,9.967836262853062,2.6244189350009424,98.26667022705078,0.008825605619757782
27981.319,-0.7052324538382103,0.07980201010741506,-0.3485325018512171,0.39868386648477194,-0.14256169946680514,0.20397653911961217,-0.6830124258995056,0.1203179806470871,,0.39497309923171997,-0.14587058126926422,0.21052762866020203,0.0066295954818369526,0.04573097390298612,0.009135240026531821,0.42336300574562824,0.421048671007,0.42501150983057834,0.4124997645827097,0.6004292874987546,9.964853258012761,2.6240763472793054,98.26667022705078,0.008551108870297176
27981.47,-0.7052324538382103,0.07980201010741506,-0.3485325018512171,0.39868386648477194,-0.14256169946680514,0.20397653911961217,-0.6830124258995056,0.1203179806470871,,0.39497309923171997,-0.14587058126926422,0.21052762866020203,0.0066295954818369526,0.04573097390298612,0.009135240026531821,0.42336300574562824,0.421048671007,0.42501150983057834,0.4124997645827097,0.6004292874987546,9.964853258012761,2.6240763472793054,98.26667022705078,0.008551108870297176
27981.62,-0.5929777590080666,0.043280476895657616,-0.285163704548971,0.4117890864765621,-0.12560302465787856,0.2057459914179233,-0.5626094341278076,0.08083607256412506,,0.4033828377723694,-0.12064757198095322,0.2105226069688797,0.017847161664936537,0.04487913482401356,0.016315587900797346,0.4305123878041084,0.421038657427,0.43171090204969975,0.4167926103129104,0.6011973382253226,9.962125835060263,2.6236976964615435,98.26667022705078,0.008827605444235023
27981.77,-0.5929777590080666,0.043280476895657616,-0.285163704548971,0.4117890864765621,-0.12560302465787856,0.2057459914179233,-0.5626094341278076,0.08083607256412506,,0.4033828377723694,-0.12064757198095322,0.2105226069688797,0.017847161664936537,0.04487913482401356,0.016315587900797346,0.4305123878041084,0.421038657427,0.43171090204969975,0.4167926103129104,0.6011973382253226,9.962125835060263,2.6236976964615435,98.26667022705078,0.008827605444235023
27981.92,-0.47958452346338326,0.012128453873435419,-0.22747975984682256,0.4153415283519403,-0.10466851862879917,0.20654829211614426,-0.451023131608963,0.051621560007333755,,0.41019290685653687,-0.09494709223508835,0.2105226069688797,0.01810798489302099,0.04524996596550351,0.017988454990090746,0.4283266576758891,0.421038210392,0.4318684734783256,0.42014086545949775,0.6019386221057517,9.959402519816182,2.623284501630803,98.26667022705078,0.009068230468384664
27982.07,-0.47958452346338326,0.012128453873435419,-0.22747975984682256,0.4153415283519403,-0.10466851862879917,0.20654829211614426,-0.451023131608963,0.051621560007333755,,0.41019290685653687,-0.09494709223508835,0.2105226069688797,0.01810798489302099,0.04524996596550351,0.017988454990090746,0.4283266576758891,0.421038210392,0.4318684734783256,0.42014086545949775,0.6019386221057517,9.959402519816182,2.623284501630803,98.26667022705078,0.009068230468384664
27982.22,-0.3639109214085586,-0.012929471573075557,-0.17484790483583623,0.4037566199983944,-0.075984628725688,0.20046249494997437,-0.3479169011116028,0.03049401380121708,,0.41463252902030945,-0.07324759662151337,0.21052631735801697,0.0075454107577633545,0.04565604608162504,0.014273270818980194,0.4108423627408267,0.421052664518,0.4255571741205093,0.41769670948037985,0.6027056421580524,9.95662710190231,2.622818415535717,98.26667022705078,0.008741166040515565
27982.369,-0.3639109214085586,-0.012929471573075557,-0.17484790483583623,0.4037566199983944,-0.075984628725688,0.20046249494997437,-0.3479169011116028,0.03049401380121708,,0.41463252902030945,-0.07324759662151337,0.21052631735801697,0.0075454107577633545,0.04565604608162504,0.014273270818980194,0.4108423627408267,0.421052664518,0.4255571741205093,0.41769670948037985,0.6027056421580524,9.95662710190231,2.622818415535717,98.26667022705078,0.008741166040515565
27982.52,-0.24696177188950408,-0.03032949368806337,-0.1126320997821253,0.4243851746714711,-0.051437466293288374,0.2077005798526238,-0.22478808462619781,0.01267256960272789,,0.3963586390018463,-0.04483432322740555,0.19944316148757935,0.016306674114257513,0.04555153382102003,0.019682144456966866,0.4274617912942689,0.398886322975,0.4086490750839044,0.4008949561929038,0.6035116197465037,9.953877000618935,2.62232437871626,98.26667022705078,0.009224234132181071
27982.669,-0.13781005111446032,-0.041003242594105704,-0.0624006430255335,0.3688087981396857,-0.0284157937316356,0.1785799962792037,-0.12471728771924973,0.003937968052923679,,0.3330423831939697,-0.022199861705303192,0.16689249873161316,0.009513097564183884,0.045832672216203504,0.016428461725653987,0.3699011697538233,0.333781450987,0.3394822775184638,0.33350728458567286,0.6040396483387536,9.951208902691334,2.621895983942514,98.26667022705078,0.008951854798118664
27982.82,-0.13781005111446032,-0.041003242594105704,-0.0624006430255335,0.3688087981396857,-0.0284157937316356,0.1785799962792037,-0.12471728771924973,0.003937968052923679,,0.3330423831939697,-0.022199861705303192,0.16689249873161316,0.009513097564183884,0.045832672216203504,0.016428461725653987,0.3699011697538233,0.333781450987,0.3394822775184638,0.33350728458567286,0.6040396483387536,9.951208902691334,2.621895983942514,98.26667022705078,0.008951854798118664
27982.97,-0.05249712696397568,-0.045416357214747016,-0.02585155168642217,0.25797802336575715,-0.007914442443717659,0.12709476633216882,-0.05169706046581268,0.0006908950745128095,,0.2003220021724701,-0.00517808785662055,0.10019483417272568,-0.0009336798312335566,0.04610474012549779,0.011747507415892422,0.2580931999493114,0.200388908386,0.19981098304743702,0.19828513050863492,0.6041629522633042,9.948996175623138,2.6216131286454805,98.26667022705078,0.008738066688012957
27983.12,-0.05249712696397568,-0.045416357214747016,-0.02585155168642217,0.25797802336575715,-0.007914442443717659,0.12709476633216882,-0.05169706046581268,0.0006908950745128095,,0.2003220021724701,-0.00517808785662055,0.10019483417272568,-0.0009336798312335566,0.04610474012549779,0.011747507415892422,0.2580931999493114,0.200388908386,0.19981098304743702,0.19828513050863492,0.6041629522633042,9.948996175623138,2.6216131286454805,98.26667022705078,0.008738066688012957
27983.272,-0.004537699560921288,-0.046431270816351455,-0.0078118483172815445,0.11849162392431954,-0.0007478747026416757,0.046638992396253146,-0.015623321756720543,6.102298357291147e-05,,0.0908202975988388,-0.000709629210177809,0.04541153833270073,-0.011819759636458106,0.04631109677369819,0.008009171214199837,0.11848862637755728,0.0908230692148,0.08368208163066862,0.08915985842740276,0.6038682330673807,9.947670665880462,2.6214940394723123,98.26667022705078,0.008827627055410226
27983.42,-0.004537699560921288,-0.046431270816351455,-0.0078118483172815445,0.11849162392431954,-0.0007478747026416757,0.046638992396253146,-0.015623321756720543,6.102298357291147e-05,,0.0908202975988388,-0.000709629210177809,0.04541153833270073,-0.011819759636458106,0.04631109677369819,0.008009171214199837,0.11848862637755728,0.0908230692148,0.08368208163066862,0.08915985842740276,0.6038682330673807,9.947670665880462,2.6214940394723123,98.26667022705078,0.008827627055410226
