time,x,y,yaw,d_x,d_y,d_yaw,x_ref,y_ref,yaw_ref,d_x_ref,d_y_ref,d_yaw_ref,xe,ye,yaw_e,vx_local,vx_local_ref,vc,wc,kx,ky,kt,accuracy,cost
5.076999999997497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,0.0,0.0
5.2259999999987485,0.03156220138413754,0.0010679743801811359,0.0,0.3609723870573489,0.011781813389222861,-0.0011709590781607275,0.06273683905601501,0.0,,0.42105263471603394,0.0,0.0,0.03117481746736753,-0.0010627130966924883,0.00016876758471777095,0.3609703935284715,0.421052634716,0.42417011046645536,-0.0004403521457233324,0.1,1.0,0.1,0.0,0.0009775673082488652
5.3770000000004075,0.03156220138413754,0.0010679743801811359,0.0,0.3609723870573489,0.011781813389222861,-0.0011709590781607275,0.06273683905601501,0.0,,0.42105263471603394,0.0,0.0,0.03117481746736753,-0.0010627130966924883,0.00016876758471777095,0.3609703935284715,0.421052634716,0.42417011046645536,-0.0004403521457233324,0.1,1.0,0.1,0.0,0.0009775673082488652
5.526999999998225,0.14689255451398492,0.00470499916362066,0.0,0.42390587766010246,0.013604898407385225,-0.001326038179172334,0.17852631211280823,0.0,,0.42105263471603394,0.0,0.0,0.03163562762451337,-0.004692408949986055,0.00039798753928075616,0.42390042950811546,0.421052634716,0.424216164132363,-0.0019589937817992733,0.1,1.0,0.1,0.0,0.0011111915533129806
5.675999999999476,0.14689255451398492,0.00470499916362066,0.0,0.42390587766010246,0.013604898407385225,-0.001326038179172334,0.17852631211280823,0.0,,0.42105263471603394,0.0,0.0,0.03163562762451337,-0.004692408949986055,0.00039798753928075616,0.42390042950811546,0.421052634716,0.424216164132363,-0.0019589937817992733,0.1,1.0,0.1,0.0,0.0011111915533129806
5.825999999997293,0.26338176176214123,0.008423607386068732,0.0,0.4073926289484709,0.012918432256515294,-0.0028242098398584725,0.29431578516960144,0.0,,0.42105263471603394,0.0,0.0,0.030943095212861427,-0.008390221940790364,0.0010790884508902528,0.4073784516296643,0.421052634716,0.4241466990937873,-0.0034872897593058788,0.1,1.0,0.1,0.0,0.0013115502398235283
5.9759999999987485,0.26338176176214123,0.008423607386068732,0.0,0.4073926289484709,0.012918432256515294,-0.0028242098398584725,0.29431578516960144,0.0,,0.42105263471603394,0.0,0.0,0.030943095212861427,-0.008390221940790364,0.0010790884508902528,0.4073784516296643,0.421052634716,0.4241466990937873,-0.0034872897593058788,0.1,1.0,0.1,0.0,0.0013115502398235283
6.126000000000204,0.379886840007465,0.012318709431573538,0.0,0.4236335558641312,0.014471340530410961,-0.001069224525546794,0.41010525822639465,0.0,,0.42105263471603394,0.0,0.0,0.03023637069843329,-0.01227457896225384,0.0014599492371571241,0.42361197697190145,0.421052634716,0.4240758230592641,-0.005106772286638585,0.1,1.0,0.1,0.0,0.0016714011697112343
6.276999999998225,0.379886840007465,0.012318709431573538,0.0,0.4236335558641312,0.014471340530410961,-0.001069224525546794,0.41010525822639465,0.0,,0.42105263471603394,0.0,0.0,0.03023637069843329,-0.01227457896225384,0.0014599492371571241,0.42361197697190145,0.421052634716,0.4240758230592641,-0.005106772286638585,0.1,1.0,0.1,0.0,0.0016714011697112343
6.42699999999968,0.49638592373019486,0.016161668469763413,0.0,0.44093726816195183,0.014092547636906677,-0.0018774867016068176,0.5258947610855103,0.0,,0.42105263471603394,0.0,0.0,0.029537786298418307,-0.01610869921433677,0.0017941497054390163,0.4409112743528984,0.421052634716,0.42400573566749133,-0.006707067140518148,0.1,1.0,0.1,0.0,0.0021757259229988474
6.575999999997293,0.6128985902320919,0.019714440805336908,0.0,0.4235422723900414,0.012157342139582741,-0.0031637188589335023,0.6416842341423035,0.0,,0.42105263471603394,0.0,0.0,0.028833676044948624,-0.01964412373529519,0.002440745055251857,0.42351133787669065,0.421052634716,0.42393474816610527,-0.008168441943851152,0.1,1.0,0.1,0.0,0.002771561886467509
6.7259999999987485,0.6128985902320919,0.019714440805336908,0.0,0.4235422723900414,0.012157342139582741,-0.0031637188589335023,0.6416842341423035,0.0,,0.42105263471603394,0.0,0.0,0.028833676044948624,-0.01964412373529519,0.002440745055251857,0.42351133787669065,0.421052634716,0.42393474816610527,-0.008168441943851152,0.1,1.0,0.1,0.0,0.002771561886467509
6.876000000000204,0.729322717032028,0.023119072714364197,0.0,0.4229969702737333,0.012341529080793721,-0.0042621415347459295,0.7574737071990967,0.0,,0.42105263471603394,0.0,0.0,0.02823106360942452,-0.023021225380919306,0.0034708645273190215,0.42295158668557753,0.421052634716,0.42387320488991054,-0.009547006229056205,0.1,1.0,0.1,0.0,0.003468561463735392
7.024999999997817,0.729322717032028,0.023119072714364197,0.0,0.4229969702737333,0.012341529080793721,-0.0042621415347459295,0.7574737071990967,0.0,,0.42105263471603394,0.0,0.0,0.02823106360942452,-0.023021225380919306,0.0034708645273190215,0.42295158668557753,0.421052634716,0.42387320488991054,-0.009547006229056205,0.1,1.0,0.1,0.0,0.003468561463735392
7.175999999999476,0.8457878660423789,0.0265728488583723,0.0,0.42382794607385943,0.013083648353775557,-0.0038949046601686826,0.8732631802558899,0.0,,0.42105263471603394,0.0,0.0,0.027595970925702318,-0.026447524955066224,0.004551326036910659,0.42376400863105973,0.421052634716,0.42380787085426924,-0.010944165943724023,0.1,1.0,0.1,0.0,0.00429618171622613
