x y yaw vx_local omega alpha ax x_ref y_ref yaw_ref vx_ref omega_ref alpha_ref ax_ref vx_cmd om_cmd time
0.00643157958984 -0.00631713867188 0.00253875227645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00461642295495 1516817151.49
0.00643157958984 -0.00631713867188 0.00253875227645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00461642295495 1516817151.51
0.00420761108398 -0.00418281555176 0.00315927085467 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00533303631221 1516817151.53
0.00420761108398 -0.00418281555176 0.00315927085467 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00656230836548 1516817151.55
0.00492858886719 -0.00611686706543 0.00265342090279 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00493071312457 1516817151.57
0.00651931762695 -0.00813484191895 0.00287253409624 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00497111644348 1516817151.59
0.0024471282959 -0.00522232055664 0.0026903594844 0.00229560335312 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00522597102699 1516817151.61
0.0024471282959 -0.00522232055664 0.0026903594844 0.00229560335312 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00522597102699 1516817151.63
0.00399971008301 -0.0069751739502 0.00309657212347 0.00230162133895 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00576485526539 1516817151.65
0.00399971008301 -0.0069751739502 0.00309657212347 0.00230162133895 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00576485526539 1516817151.67
0.00273895263672 -0.00433921813965 0.0024164270144 0.00229154486637 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00479281632135 1516817151.69
0.00273895263672 -0.00433921813965 0.0024164270144 0.00229154486637 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00479281632135 1516817151.71
0.0051155090332 -0.00670623779297 0.00325960782357 0.00230403658425 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00620804536884 1516817151.73
0.00624084472656 -0.00537872314453 0.00242326548323 0.0022916461848 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00456622248232 1516817151.75
0.00345039367676 -0.00786209106445 0.00334014557302 0.00230522966489 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0061262784235 1516817151.77
0.00400352478027 -0.00868797302246 0.00325934588909 0.00230403270395 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00574502926662 1516817151.79
0.0038013458252 -0.00203704833984 0.0023595765233 0.00229070256801 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00519733063741 1516817151.81
0.0050106048584 -0.0063419342041 0.00247486587614 0.00229241069035 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00446188095669 1516817151.83
0.00462532043457 -0.00649261474609 0.00262965727597 0.00229470402548 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00478792253649 1516817151.85
0.00462532043457 -0.00649261474609 0.00262965727597 0.00229470402548 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00478792253649 1516817151.87
0.00414276123047 -0.00636863708496 0.00285620079376 0.00229806031571 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00534548218617 1516817151.89
0.00348663330078 -0.00470924377441 0.00330317905173 0.00230468204726 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00677568264572 1516817151.91
0.0026798248291 -0.00525283813477 0.00309740821831 0.00230163372519 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00616868462146 1516817151.93
0.00168037414551 -0.00489616394043 0.00281585031189 0.0022974625234 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00559490278142 1516817151.95
0.00437164306641 -0.0057544708252 0.0028649487067 0.00229818991553 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00550920060332 1516817151.97
0.00230026245117 -0.00753974914551 0.00324050057679 0.00230375352863 0.00125626063853 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00596897326532 1516817151.99
0.00356674194336 -0.00601577758789 0.00294643361121 -0.00935743626525 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00563630307778 1516817152.01
0.00356674194336 -0.00601577758789 0.00294643361121 -0.00935743626525 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00563630307778 1516817152.03
0.00264358520508 -0.00353240966797 0.00252876617014 -0.00935608351232 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00524141982464 1516817152.05
0.0057315826416 -0.0057544708252 0.00224382639863 -0.00935515970491 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00405823056026 1516817152.07
0.00548934936523 -0.0066967010498 0.00293972692452 -0.00935741455634 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00546177555981 1516817152.09
0.00548934936523 -0.0066967010498 0.00293972692452 -0.00935741455634 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00546177555981 1516817152.11
0.00505828857422 -0.00810813903809 0.00292976992205 -0.00935738232569 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00510921230687 1516817152.13
0.00505828857422 -0.00810813903809 0.00292976992205 -0.00935738232569 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00510921230687 1516817152.15
0.00662422180176 -0.00773429870605 0.00307386973873 -0.00935784868392 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00553259815683 1516817152.17
0.00662422180176 -0.00773429870605 0.00307386973873 -0.00935784868392 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00553259815683 1516817152.19
0.00417518615723 -0.00507926940918 0.00251859985292 -0.00935605056503 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00485676987114 1516817152.21
0.00417518615723 -0.00507926940918 0.00251859985292 -0.00935605056503 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00485676987114 1516817152.23
0.00571632385254 -0.00373649597168 0.00300816050731 -0.00935763604959 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00631213212434 1516817152.25
0.00584030151367 -0.0095043182373 0.00362608861178 -0.00935963406127 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00640781119913 1516817152.27
0.0046443939209 -0.00658226013184 0.00350294983946 -0.00935923618888 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0068023663236 1516817152.29
0.0046443939209 -0.00658226013184 0.00350294983946 -0.00935923618888 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0068023663236 1516817152.31
0.00559234619141 -0.00668334960938 0.00237216730602 -0.00935557589486 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00414088622297 1516817152.33
0.00578689575195 -0.00886917114258 0.00383868371136 -0.00936032064103 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00705195455056 1516817152.35
0.00286102294922 -0.00270080566406 0.00245070550591 -0.00935583050624 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00525336061727 1516817152.37
0.00286102294922 -0.00270080566406 0.00245070550591 -0.00935583050624 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00525336061727 1516817152.39
0.00406837463379 -0.00554275512695 0.00263797608204 -0.00935643738202 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00684702400326 1516817152.41
0.00406837463379 -0.00554275512695 0.00263797608204 -0.00935643738202 -0.00423738727293 0.0 -6.27772371998e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00502710440979 1516817152.43
0.00531768798828 -0.00679397583008 0.00243050139397 0.00559292661807 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00425327888908 1516817152.45
0.00531768798828 -0.00679397583008 0.00243050139397 0.00559292661807 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00425327888908 1516817152.47
0.00442695617676 -0.00399398803711 0.0021890187636 0.00559896866544 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00434307403736 1516817152.49
0.00442695617676 -0.00399398803711 0.0021890187636 0.00559896866544 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00434307403736 1516817152.51
0.00542068481445 -0.0049991607666 0.00283980043605 0.00558268495379 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00562722837911 1516817152.53
0.00585174560547 -0.00330352783203 0.00189691595733 0.00560627682509 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00382251621378 1516817152.55
0.00333213806152 -0.00510597229004 0.00284335389733 0.00558259603339 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00561059821099 1516817152.57
0.00333213806152 -0.00510597229004 0.00284335389733 0.00558259603339 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00561059821099 1516817152.59
0.00439834594727 -0.00543785095215 0.00286530377343 0.00558204676687 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00671047249203 1516817152.61
0.00439834594727 -0.00543785095215 0.00286530377343 0.00558204676687 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00558438309608 1516817152.63
0.00415992736816 -0.00884437561035 0.00307377893478 0.00557682981857 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00527603449137 1516817152.65
0.00415992736816 -0.00884437561035 0.00307377893478 0.00557682981857 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00527603449137 1516817152.67
0.0019474029541 -0.00473213195801 0.00293507776223 0.00558030074753 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00591187863903 1516817152.69
0.0019474029541 -0.00473213195801 0.00293507776223 0.00558030074753 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00591187863903 1516817152.71
0.00390815734863 -0.00595092773438 0.00316341803409 0.0055745865869 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00616035818341 1516817152.73
0.00390815734863 -0.00595092773438 0.00316341803409 0.0055745865869 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00616035818341 1516817152.75
0.00533485412598 -0.00825309753418 0.00334538007155 0.00557003282237 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00604781999625 1516817152.77
0.00533485412598 -0.00825309753418 0.00334538007155 0.00557003282237 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00604781999625 1516817152.79
0.00419235229492 -0.00412178039551 0.0028176298365 0.00558323974045 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00578021213413 1516817152.81
0.00419235229492 -0.00412178039551 0.0028176298365 0.00558323974045 0.00359749901512 0.0 -1.16405550408e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00578021213413 1516817152.83
0.00543403625488 -0.00150871276855 0.0015679798089 -0.00445161749974 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0034727543268 1516817152.85
0.00543403625488 -0.00150871276855 0.0015679798089 -0.00445161749974 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.0034727543268 1516817152.87
0.00576782226562 0.00249099731445 -0.00162297883071 -0.00450790488152 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00453516172833 1516817152.89
0.00576782226562 0.00249099731445 -0.00162297883071 -0.00450790488152 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00453516172833 1516817152.91
0.00692176818848 0.00389671325684 -0.00194150605239 -0.00451352107887 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00343512305248 1516817152.93
0.00692176818848 0.00389671325684 -0.00194150605239 -0.00451352107887 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00560647433794 1516817152.95
0.00846290588379 0.00232887268066 -0.0014827887062 -0.00450543293711 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00417018631377 1516817152.97
0.00830268859863 -0.000137329101562 -0.00163299241103 -0.00450808144559 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00400871142348 1516817152.99
0.00817680358887 0.00243186950684 -0.00190335907973 -0.00451284850451 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00517565802435 1516817153.01
0.00817680358887 0.00243186950684 -0.00190335907973 -0.00451284850451 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00517565802435 1516817153.03
0.00678634643555 0.00354194641113 -0.00217992463149 -0.00451772451977 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00608006696434 1516817153.05
0.00678634643555 0.00354194641113 -0.00217992463149 -0.00451772451977 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00608006696434 1516817153.07
0.00793266296387 0.000289916992188 -0.00165540375747 -0.00450847661115 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00409724282426 1516817153.09
0.00793266296387 0.000289916992188 -0.00165540375747 -0.00450847661115 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00409724282426 1516817153.11
0.00785827636719 0.0019416809082 -0.00185138382949 -0.00451193211138 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00493999170426 1516817153.13
0.00785827636719 0.0019416809082 -0.00185138382949 -0.00451193211138 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00493999170426 1516817153.15
0.00896453857422 0.000991821289062 -0.00154906907119 -0.00450660165656 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00401287887647 1516817153.17
0.00896453857422 0.000991821289062 -0.00154906907119 -0.00450660165656 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00401287887647 1516817153.19
0.00921440124512 0.000604629516602 -0.000827614450827 -0.00449387920747 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00223895505524 1516817153.21
0.00921440124512 0.000604629516602 -0.000827614450827 -0.00449387920747 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00223895505524 1516817153.23
0.00965309143066 0.0021858215332 -0.00154334702529 -0.0045065007607 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00427812602194 1516817153.25
0.00965309143066 0.0021858215332 -0.00154334702529 -0.0045065007607 -0.00690596723438 0.0 0.000172809631287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00427812602194 1516817153.27
0.00763893127441 0.00248718261719 -0.00124103226699 0.0126106566554 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00364234149603 1516817153.29
0.00763893127441 0.00248718261719 -0.00124103226699 0.0126106566554 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00364234149603 1516817153.31
0.00872993469238 -0.0029125213623 0.00034190621227 0.0126306335461 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00028558314947 1516817153.33
0.00872993469238 -0.0029125213623 0.00034190621227 0.0126306335461 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00028558314947 1516817153.35
0.0053653717041 -0.0088939666748 0.00352041982114 0.0126706511746 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00630873092312 1516817153.37
0.0053653717041 -0.0088939666748 0.00352041982114 0.0126706511746 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00630873092312 1516817153.39
0.00300979614258 -0.00536155700684 0.0028048583772 0.012661653375 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00546280045502 1516817153.41
0.00300979614258 -0.00536155700684 0.0028048583772 0.012661653375 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00546280045502 1516817153.43
0.00344657897949 -0.00438499450684 0.00215844810009 0.0126535195403 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00418190886345 1516817153.45
0.00344657897949 -0.00438499450684 0.00215844810009 0.0126535195403 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00418190886345 1516817153.47
0.00506401062012 -0.00718879699707 0.00261774542741 0.012659299461 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00459971275937 1516817153.49
0.00506401062012 -0.00718879699707 0.00261774542741 0.012659299461 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00459971275937 1516817153.51
0.00230026245117 -0.00433349609375 0.00239511020482 0.0126564980931 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00474630710665 1516817153.53
0.00230026245117 -0.00433349609375 0.00239511020482 0.0126564980931 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00474630710665 1516817153.55
0.00497245788574 -0.0063533782959 0.00301633449271 0.0126643132483 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00572497218574 1516817153.57
0.00497245788574 -0.0063533782959 0.00301633449271 0.0126643132483 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00572497218574 1516817153.59
0.00302124023438 -0.00770378112793 0.00385158602148 0.0126748132154 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00735940108199 1516817153.61
0.00302124023438 -0.00770378112793 0.00385158602148 0.0126748132154 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00735940108199 1516817153.63
0.00446701049805 -0.00577354431152 0.00290737720206 0.012662942892 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00560595456128 1516817153.65
0.00446701049805 -0.00577354431152 0.00290737720206 0.012662942892 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00560595456128 1516817153.67
0.00413131713867 -0.00557899475098 0.00319164898247 0.0126665178638 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00631485523437 1516817153.69
0.00413131713867 -0.00557899475098 0.00319164898247 0.0126665178638 -0.0113698727033 0.0 -0.000200529150788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00631485523437 1516817153.71
0.00517845153809 -0.00399780273438 0.00273856660351 -0.01961650462 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00562176939157 1516817153.73
0.00517845153809 -0.00399780273438 0.00273856660351 -0.01961650462 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00562176939157 1516817153.75
0.00358200073242 -0.00336456298828 0.00221487088129 -0.0195992790012 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00454815241862 1516817153.77
0.00358200073242 -0.00336456298828 0.00221487088129 -0.0195992790012 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00454815241862 1516817153.79
0.00751113891602 -0.00464057922363 0.00218916637823 -0.0195984333795 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00419046675013 1516817153.81
0.00751113891602 -0.00464057922363 0.00218916637823 -0.0195984333795 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00419046675013 1516817153.83
0.00468444824219 -0.00261878967285 0.0023679616861 -0.0196043150842 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00507920752316 1516817153.85
0.00468444824219 -0.00261878967285 0.0023679616861 -0.0196043150842 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00507920752316 1516817153.87
0.00676727294922 -0.00663566589355 0.00300344452262 -0.019625215047 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00562402081341 1516817153.89
0.00676727294922 -0.00663566589355 0.00300344452262 -0.019625215047 0.0149956722487 0.0 0.000188974746136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.00562402081341 1516817153.91
