x y yaw vx_local omega alpha ax x_ref y_ref yaw_ref vx_ref omega_ref alpha_ref ax_ref kx ky kt vx_cmd om_cmd df_fa0 df_da1 df_da2 time
0.000417709350586 0.000263214111328 -0.000595871591941 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800000619725 12.0 6.0 -0.000879465653172 0.0 -3.61211444678e-08 0.0 0.0 1516813339.75
0.000417709350586 0.000263214111328 -0.000595871591941 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800000621917 12.0 6.0 -0.000334042207385 0.0 -2.1925600911e-09 0.0 0.0 1516813339.76
0.00228500366211 0.00572776794434 -0.00201350846328 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800000777912 12.0 6.0 -0.00181877467153 0.0 -1.55994381549e-07 0.0 0.0 1516813339.77
0.00228500366211 0.00572776794434 -0.00201350846328 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800000931474 12.0 6.0 -0.00181877502065 0.0 -1.53562299326e-07 0.0 0.0 1516813339.78
-0.000408172607422 0.00018310546875 -0.000716511392966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.80000108799 12.0 6.0 -0.00181877537649 0.0 -1.56515916703e-07 0.0 0.0 1516813339.79
-0.000408172607422 0.00018310546875 -0.000716511392966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001089495 12.0 6.0 0.000326643404677 0.0 -1.50515846488e-09 0.0 0.0 1516813339.8
0.00129699707031 0.00253105163574 -0.00227290787734 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001128623 12.0 6.0 -0.00103299415961 0.0 -3.91277623997e-08 0.0 0.0 1516813339.81
0.00129699707031 0.00253105163574 -0.00227290787734 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.80000116851 12.0 6.0 -0.00103299421111 0.0 -3.98869723007e-08 0.0 0.0 1516813339.82
0.000835418701172 0.0036506652832 -0.00171596207656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001206979 12.0 6.0 -0.00103299426078 0.0 -3.84687771403e-08 0.0 0.0 1516813339.83
0.000835418701172 0.0036506652832 -0.00171596207656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001237375 12.0 6.0 -0.000663323482861 0.0 -3.03960662274e-08 0.0 0.0 1516813339.84
0.000892639160156 0.0039005279541 -0.00129729905166 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001272999 12.0 6.0 -0.000710063737255 0.0 -3.56248133579e-08 0.0 0.0 1516813339.85
0.000892639160156 0.0039005279541 -0.00129729905166 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001308547 12.0 6.0 -0.000710063768807 0.0 -3.55476218495e-08 0.0 0.0 1516813339.86
0.00315284729004 0.00461006164551 -0.00206834473647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001344356 12.0 6.0 -0.000710063800589 0.0 -3.58085202637e-08 0.0 0.0 1516813339.87
0.00315284729004 0.00461006164551 -0.00206834473647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001553291 12.0 6.0 -0.00251464916733 0.0 -2.08935472729e-07 0.0 0.0 1516813339.88
0.00109100341797 0.00139617919922 -0.0017417112831 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001574481 12.0 6.0 -0.000870857732591 0.0 -2.11894456308e-08 0.0 0.0 1516813339.89
0.00109100341797 0.00139617919922 -0.0017417112831 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001595731 12.0 6.0 -0.000870857755723 0.0 -2.12503728491e-08 0.0 0.0 1516813339.9
0.000795364379883 -0.00184059143066 0.000313228345476 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001616884 12.0 6.0 -0.00087085777875 0.0 -2.11532606571e-08 0.0 0.0 1516813339.91
0.000795364379883 -0.00184059143066 0.000313228345476 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001610781 12.0 6.0 -0.000635831532603 0.0 6.10267459978e-09 0.0 0.0 1516813339.92
0.00337600708008 0.00128936767578 -0.00126058259048 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001751135 12.0 6.0 -0.00269950914396 0.0 -1.40353967346e-07 0.0 0.0 1516813339.93
0.00337600708008 0.00128936767578 -0.00126058259048 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800001891941 12.0 6.0 -0.0026995096191 0.0 -1.40805630679e-07 0.0 0.0 1516813339.94
-2.67028808594e-05 5.14984130859e-05 -3.55879419658e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002031504 12.0 6.0 -0.00269951009003 0.0 -1.39562874228e-07 0.0 0.0 1516813339.95
-2.67028808594e-05 5.14984130859e-05 -3.55879419658e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002031501 12.0 6.0 2.13638251026e-05 0.0 3.19894943176e-12 0.0 0.0 1516813339.96
0.00283813476562 0.00355911254883 -0.00171262421645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002189465 12.0 6.0 -0.00226563434786 0.0 -1.57964510125e-07 0.0 0.0 1516813339.97
0.00283813476562 0.00355911254883 -0.00171262421645 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002344367 12.0 6.0 -0.00226563478655 0.0 -1.54901525015e-07 0.0 0.0 1516813339.98
-0.000791549682617 0.00125885009766 -0.000120464952488 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002501248 12.0 6.0 -0.00226563523084 0.0 -1.56881525131e-07 0.0 0.0 1516813339.99
-0.000791549682617 0.00125885009766 -0.000120464952488 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002498889 12.0 6.0 0.000633363037726 0.0 2.35930765342e-09 0.0 0.0 1516813340.0
0.00333213806152 0.00309371948242 -0.00221759476699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002682429 12.0 6.0 -0.00266022432599 0.0 -1.83539509183e-07 0.0 0.0 1516813340.01
0.00333213806152 0.00309371948242 -0.00221759476699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800002864791 12.0 6.0 -0.0026602249324 0.0 -1.82362614599e-07 0.0 0.0 1516813340.02
0.00345420837402 0.0041389465332 -0.00157243409194 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003047263 12.0 6.0 -0.00266022553916 0.0 -1.82471440792e-07 0.0 0.0 1516813340.03
0.00345420837402 0.0041389465332 -0.00157243409194 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003276863 12.0 6.0 -0.0027581680062 0.0 -2.29600033333e-07 0.0 0.0 1516813340.04
0.00211715698242 0.00411605834961 -0.00174075760879 0.0211570124766 -0.0186839773011 -1.67915750439 1.90141294319 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003387575 12.0 6.0 -0.00168799812247 0.0 -1.10712705891e-07 0.0 0.0 1516813340.05
0.00211715698242 0.00411605834961 -0.00174075760879 0.0211570124766 -0.0186839773011 -1.67915750439 1.90141294319 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003499766 12.0 6.0 -0.00168799835919 0.0 -1.12190264544e-07 0.0 0.0 1516813340.06
-0.000772476196289 -9.72747802734e-05 0.000299742154311 0.0212201099376 -0.0186839773011 0.0 0.00223606888579 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003612467 12.0 6.0 -0.00168799859699 0.0 -1.12701879581e-07 0.0 0.0 1516813340.07
-0.000772476196289 -9.72747802734e-05 0.000299742154311 0.0212201099376 -0.0186839773011 0.0 0.00223606888579 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003618431 12.0 6.0 0.000618007050408 0.0 -5.96327276144e-09 0.0 0.0 1516813340.08
0.000146865844727 -0.00079345703125 0.000167400372447 0.0212160202684 -0.0186839773011 0.0 -0.000354143937802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003617668 12.0 6.0 -0.000117386944965 0.0 7.62246982726e-10 0.0 0.0 1516813340.09
0.000146865844727 -0.00079345703125 0.000167400372447 0.0212160202684 -0.0186839773011 0.0 -0.000354143937802 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003616903 12.0 6.0 -0.000117386944853 0.0 7.65826667451e-10 0.0 0.0 1516813340.1
0.00023078918457 -0.000102996826172 0.000149091822095 0.0212154544623 -0.0186839773011 0.0 -2.13157054787e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003616152 12.0 6.0 -0.000117386944742 0.0 7.51099579466e-10 0.0 0.0 1516813340.11
0.00023078918457 -0.000102996826172 0.000149091822095 0.0212154544623 -0.0186839773011 0.0 -2.13157054787e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003616525 12.0 6.0 -0.000184619895416 0.0 -3.73259716838e-10 0.0 0.0 1516813340.12
-0.000343322753906 0.00435829162598 -0.00222379365005 0.0211420628647 -0.0186839773011 0.0 -0.00543882595417 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003605699 12.0 6.0 0.000282412343463 0.0 1.08262204952e-08 0.0 0.0 1516813340.13
-0.000343322753906 0.00435829162598 -0.00222379365005 0.0211420628647 -0.0186839773011 0.0 -0.00543882595417 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003594982 12.0 6.0 0.00028241233968 0.0 1.07165991222e-08 0.0 0.0 1516813340.14
0.00230026245117 -0.00130462646484 -2.46206873271e-05 0.0212100857099 -0.0186839773011 0.0 0.00230421976786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003584191 12.0 6.0 0.00028241233587 0.0 1.07911288168e-08 0.0 0.0 1516813340.15
0.00230026245117 -0.00130462646484 -2.46206873271e-05 0.0212100857099 -0.0186839773011 0.0 0.00230421976786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003609355 12.0 6.0 -0.0018402439596 0.0 -2.51644911188e-08 0.0 0.0 1516813340.16
0.00247573852539 0.0037899017334 -0.00227290787734 0.021140542539 -0.0186839773011 0.0 -0.00682799690842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003739402 12.0 6.0 -0.00197370365782 0.0 -1.30046722991e-07 0.0 0.0 1516813340.17
0.00247573852539 0.0037899017334 -0.00227290787734 0.021140542539 -0.0186839773011 0.0 -0.00682799690842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003868859 12.0 6.0 -0.0019737039772 0.0 -1.29456989033e-07 0.0 0.0 1516813340.18
-4.95910644531e-05 0.00198554992676 -0.000937286997214 0.0211818683675 -0.0186839773011 0.0 0.00137937058958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003998588 12.0 6.0 -0.00197370429726 0.0 -1.29729256392e-07 0.0 0.0 1516813340.19
-4.95910644531e-05 0.00198554992676 -0.000937286997214 0.0211818683675 -0.0186839773011 0.0 0.00137937058958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800003997813 12.0 6.0 4.11618637168e-05 0.0 7.75371516703e-10 0.0 0.0 1516813340.2
0.000394821166992 0.00177955627441 -0.000225845971727 0.0212038658486 -0.0186839773011 0.0 0.00216252485749 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004005226 12.0 6.0 -0.000315536980787 0.0 -7.41325743808e-09 0.0 0.0 1516813340.21
0.000394821166992 0.00177955627441 -0.000225845971727 0.0212038658486 -0.0186839773011 0.0 0.00216252485749 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004012738 12.0 6.0 -0.000315536983749 0.0 -7.51150429854e-09 0.0 0.0 1516813340.22
0.00385284423828 0.00532150268555 -0.00200015702285 0.0211489848681 -0.0186839773011 0.0 -0.00183659275281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004020176 12.0 6.0 -0.000315536986683 0.0 -7.43844764017e-09 0.0 0.0 1516813340.23
0.00385284423828 0.00532150268555 -0.00200015702285 0.0211489848681 -0.0186839773011 0.0 -0.00183659275281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.80000432583 12.0 6.0 -0.00307377077868 0.0 -3.05653540594e-07 0.0 0.0 1516813340.24
0.00161933898926 0.0050106048584 -0.00227386155166 0.0211405130176 -0.0186839773011 0.0 -0.00080954859129 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004413808 12.0 6.0 -0.00128636020993 0.0 -8.79783291245e-08 0.0 0.0 1516813340.25
0.00161933898926 0.0050106048584 -0.00227386155166 0.0211405130176 -0.0186839773011 0.0 -0.00080954859129 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004502262 12.0 6.0 -0.00128636035216 0.0 -8.84542565736e-08 0.0 0.0 1516813340.26
0.00130462646484 0.00263595581055 -0.00117093720473 0.0211746416543 -0.0186839773011 0.0 0.00118305311046 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004590664 12.0 6.0 -0.00128636049431 0.0 -8.84015813654e-08 0.0 0.0 1516813340.27
0.00130462646484 0.00263595581055 -0.00117093720473 0.0211746416543 -0.0186839773011 0.0 0.00118305311046 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004634077 12.0 6.0 -0.00104123725738 0.0 -4.34130388271e-08 0.0 0.0 1516813340.28
0.0029296875 0.000860214233398 -0.000785652780905 0.0211865577382 -0.0186839773011 0.0 0.00108326495098 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004734868 12.0 6.0 -0.00234322248143 0.0 -1.00791476885e-07 0.0 0.0 1516813340.29
0.0029296875 0.000860214233398 -0.000785652780905 0.0211865577382 -0.0186839773011 0.0 0.00108326495098 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004836194 12.0 6.0 -0.00234322277822 0.0 -1.01325650121e-07 0.0 0.0 1516813340.3
0.000823974609375 -0.00016975402832 -0.000628773355857 0.0211914088071 -0.0186839773011 0.0 0.00016784512699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8000049363 12.0 6.0 -0.00234322307143 0.0 -1.00105640356e-07 0.0 0.0 1516813340.31
0.000823974609375 -0.00016975402832 -0.000628773355857 0.0211914088071 -0.0186839773011 0.0 0.00016784512699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800004940738 12.0 6.0 -0.000659269018206 0.0 -4.43793102865e-09 0.0 0.0 1516813340.32
0.00401306152344 0.00320053100586 -0.00141746201552 0.0211670154811 -0.0186839773011 0.0 -0.00222245686944 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.80000519714 12.0 6.0 -0.00320683752269 0.0 -2.56402537637e-07 0.0 0.0 1516813340.33
0.00401306152344 0.00320053100586 -0.00141746201552 0.0211670154811 -0.0186839773011 0.0 -0.00222245686944 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800005453373 12.0 6.0 -0.00320683854981 0.0 -2.56233220991e-07 0.0 0.0 1516813340.34
0.00269889831543 0.00280952453613 -0.00171405472793 0.0211578387673 -0.0186839773011 0.0 -0.000313990746393 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800005708765 12.0 6.0 -0.00320683957355 0.0 -2.55391170984e-07 0.0 0.0 1516813340.35
0.00269889831543 0.00280952453613 -0.00171405472793 0.0211578387673 -0.0186839773011 0.0 -0.000313990746393 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800005836093 12.0 6.0 -0.00215527866235 0.0 -1.27328635966e-07 0.0 0.0 1516813340.36
0.00316047668457 0.00158500671387 -0.00199348130263 0.0211491914788 -0.0186839773011 0.0 -0.000744169983197 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800005967433 12.0 6.0 -0.00252586742152 0.0 -1.31340041389e-07 0.0 0.0 1516813340.37
0.00316047668457 0.00158500671387 -0.00199348130263 0.0211491914788 -0.0186839773011 0.0 -0.000744169983197 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006092452 12.0 6.0 -0.00252586781624 0.0 -1.25018958962e-07 0.0 0.0 1516813340.38
-0.00107574462891 0.00236129760742 -0.00247222580947 0.0211343721501 -0.0186839773011 0.0 -0.000565277376353 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006221026 12.0 6.0 -0.00252586822219 0.0 -1.28573884369e-07 0.0 0.0 1516813340.39
-0.00107574462891 0.00236129760742 -0.00247222580947 0.0211343721501 -0.0186839773011 0.0 -0.000565277376353 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006215044 12.0 6.0 0.000865269919203 0.0 5.98256005163e-09 0.0 0.0 1516813340.4
0.000820159912109 0.00485992431641 -0.00143081345595 0.0211666024215 -0.0186839773011 0.0 0.00217802626752 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006252855 12.0 6.0 -0.000650569428734 0.0 -3.78114691022e-08 0.0 0.0 1516813340.41
0.000820159912109 0.00485992431641 -0.00143081345595 0.0211666024215 -0.0186839773011 0.0 0.00217802626752 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006291809 12.0 6.0 -0.000650569460412 0.0 -3.89543630905e-08 0.0 0.0 1516813340.42
-0.000740051269531 0.000297546386719 0.000104053120594 0.0212140625594 -0.0186839773011 0.0 0.0016116051592 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006331389 12.0 6.0 -0.000650569492599 0.0 -3.95794768896e-08 0.0 0.0 1516813340.43
-0.000740051269531 0.000297546386719 0.000104053120594 0.0212140625594 -0.0186839773011 0.0 0.0016116051592 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006334542 12.0 6.0 0.000592020931606 0.0 -3.15331874253e-09 0.0 0.0 1516813340.44
0.00328826904297 0.00214195251465 -0.0015991369728 0.021161394596 -0.0186839773011 0.0 -0.0052715773657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006491321 12.0 6.0 -0.00262789297457 0.0 -1.5677915643e-07 0.0 0.0 1516813340.45
0.00328826904297 0.00214195251465 -0.0015991369728 0.021161394596 -0.0186839773011 0.0 -0.0052715773657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006651879 12.0 6.0 -0.00262789350197 0.0 -1.60557216282e-07 0.0 0.0 1516813340.46
0.00254058837891 0.00622940063477 -0.0031016508583 0.0285226528424 -0.0163276278935 0.0754175658014 0.235605202011 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006806862 12.0 6.0 -0.00262789401107 0.0 -1.54983627897e-07 0.0 0.0 1516813340.47
0.00254058837891 0.00622940063477 -0.0031016508583 0.0285226528424 -0.0163276278935 0.0754175658014 0.235605202011 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800006989632 12.0 6.0 -0.00201702143347 0.0 -1.827699592e-07 0.0 0.0 1516813340.48
0.000883102416992 0.00104713439941 -0.000103298814793 0.028612862482 -0.0163276278935 0.0 0.00478817848649 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.80000717366 12.0 6.0 -0.00201702189745 0.0 -1.8402778679e-07 0.0 0.0 1516813340.49
0.000883102416992 0.00104713439941 -0.000103298814793 0.028612862482 -0.0163276278935 0.0 0.00478817848649 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007189057 12.0 6.0 -0.000706401743527 0.0 -1.53970290856e-08 0.0 0.0 1516813340.5
0.000827789306641 -0.000423431396484 -0.000411335611716 0.0286036066038 -0.0163276278935 0.0 -0.000435384916342 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.80000720449 12.0 6.0 -0.000706401757154 0.0 -1.54333542557e-08 0.0 0.0 1516813340.51
0.000827789306641 -0.000423431396484 -0.000411335611716 0.0286036066038 -0.0163276278935 0.0 -0.000435384916342 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007207469 12.0 6.0 -0.000662376694735 0.0 -2.97849621952e-09 0.0 0.0 1516813340.52
0.00332450866699 0.00259590148926 -0.00207788147964 0.0285534832548 -0.0163276278935 0.0 -0.00266248607875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007210453 12.0 6.0 -0.000662376697206 0.0 -2.98423533244e-09 0.0 0.0 1516813340.53
0.00332450866699 0.00259590148926 -0.00207788147964 0.0285534832548 -0.0163276278935 0.0 -0.00266248607875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007379163 12.0 6.0 -0.00265531050689 0.0 -1.68710074986e-07 0.0 0.0 1516813340.54
0.00310897827148 0.0042781829834 -0.00230724015273 0.0285465788087 -0.0163276278935 0.0 -0.000324805639805 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007547907 12.0 6.0 -0.00265531106697 0.0 -1.68744379074e-07 0.0 0.0 1516813340.55
0.00310897827148 0.0042781829834 -0.00230724015273 0.0285465788087 -0.0163276278935 0.0 -0.000324805639805 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007742661 12.0 6.0 -0.00247930336294 0.0 -1.94753181408e-07 0.0 0.0 1516813340.56
0.0020580291748 0.000736236572266 -0.00150520005263 0.0285707162803 -0.0163276278935 0.0 0.00129292484148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007936798 12.0 6.0 -0.00247930396459 0.0 -1.94136968104e-07 0.0 0.0 1516813340.57
0.0020580291748 0.000736236572266 -0.00150520005263 0.0285707162803 -0.0163276278935 0.0 0.00129292484148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800007985276 12.0 6.0 -0.00164555135349 0.0 -4.84788948869e-08 0.0 0.0 1516813340.58
-0.000497817993164 0.0003662109375 -0.000222984948778 0.02860926648 -0.0163276278935 0.0 0.00181608231337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008033731 12.0 6.0 -0.00164555145316 0.0 -4.84546731085e-08 0.0 0.0 1516813340.59
-0.000497817993164 0.0003662109375 -0.000222984948778 0.02860926648 -0.0163276278935 0.0 0.00181608231337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008034761 12.0 6.0 0.000398323712756 0.0 -1.02975295993e-09 0.0 0.0 1516813340.6
0.000362396240234 -0.00100898742676 3.56380478479e-05 0.0286170363633 -0.0163276278935 0.0 0.00041421575005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008035789 12.0 6.0 0.000398323713268 0.0 -1.02781499522e-09 0.0 0.0 1516813340.61
0.000362396240234 -0.00100898742676 3.56380478479e-05 0.0286170363633 -0.0163276278935 0.0 0.00041421575005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008033902 12.0 6.0 -0.000289891136497 0.0 1.88696021686e-09 0.0 0.0 1516813340.62
0.00175857543945 -0.00176239013672 -0.000226322808885 0.0286091661872 -0.0163276278935 0.0 -0.00036730325648 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008032017 12.0 6.0 -0.000289891135813 0.0 1.88525122195e-09 0.0 0.0 1516813340.63
0.00175857543945 -0.00176239013672 -0.000226322808885 0.0286091661872 -0.0163276278935 0.0 -0.00036730325648 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008034345 12.0 6.0 -0.001407193543 0.0 -2.32880758924e-09 0.0 0.0 1516813340.64
0.000299453735352 0.00275421142578 -0.000570122385398 0.0285988343246 -0.0163276278935 0.0 -0.000550208512142 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008036752 12.0 6.0 -0.00140719354724 0.0 -2.4063406464e-09 0.0 0.0 1516813340.65
0.000299453735352 0.00275421142578 -0.000570122385398 0.0285988343246 -0.0163276278935 0.0 -0.000550208512142 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008044447 12.0 6.0 -0.000238309155653 0.0 -7.69561916759e-09 0.0 0.0 1516813340.66
0.00144577026367 0.0017204284668 -0.00134736695327 0.0285754641184 -0.0163276278935 0.0 -0.00111239189722 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.800008052112 12.0 6.0 -0.000238309157936 0.0 -7.66436068175e-09 0.0 0.0 1516813340.67
